#Campaign GEM 2008/2009 Modeling Challenge
#Event 1
#Metrics 4
#Instrument PBQ
#Submission Observation
#ModelSettingID
#RORnumber
Year Month Day Hour Min Sec GeomagLat GeomagLon dBdt_NorthGeomag dBdt_EastGeomag dBdt_DownGeomag
[year]  [month]  [day] [hour]  [min]  [s] [deg] [deg] [nT/s] [nT/s] [nT/s]
2003 10 29 11 51 30     65.7000     -8.5000     -0.6433      0.3933      0.6233
2003 10 29 11 52 30     65.7000     -8.5000     -0.1267     -0.5017     -0.8567
2003 10 29 11 53 30     65.7000     -8.5000     -0.1767     -0.3950     -0.3700
2003 10 29 11 54 30     65.7000     -8.5000      0.0333     -0.1083     -0.0100
2003 10 29 11 55 30     65.7000     -8.5000      0.5600     -0.2617     -0.0333
2003 10 29 11 56 30     65.7000     -8.5000      0.0300     -0.3383      0.0450
2003 10 29 11 57 30     65.7000     -8.5000      0.4033     -0.1050      0.0283
2003 10 29 11 58 30     65.7000     -8.5000     -0.0167      0.1750     -0.1217
2003 10 29 11 59 30     65.7000     -8.5000      1.8983     -0.4983     -0.9517
2003 10 29 12 0 30     65.7000     -8.5000      0.4483     -0.6033      0.7267
2003 10 29 12 1 30     65.7000     -8.5000     -2.3717     -0.1917      1.4467
2003 10 29 12 2 30     65.7000     -8.5000     -0.6100      0.9767      1.0533
2003 10 29 12 3 30     65.7000     -8.5000      1.5733     -0.1817     -1.1317
2003 10 29 12 4 30     65.7000     -8.5000      0.3467     -0.6750     -1.0850
2003 10 29 12 5 30     65.7000     -8.5000     -0.4883      0.2033      0.3200
2003 10 29 12 6 30     65.7000     -8.5000      1.3650      0.0117     -0.4650
2003 10 29 12 7 30     65.7000     -8.5000     -0.1450     -1.0117      0.4267
2003 10 29 12 8 30     65.7000     -8.5000     -1.4283      0.3350      1.5183
2003 10 29 12 9 30     65.7000     -8.5000     -0.4400      0.5450     -0.1850
2003 10 29 12 10 30     65.7000     -8.5000      1.0400     -0.1167     -1.8000
2003 10 29 12 11 30     65.7000     -8.5000      0.5167     -0.1233      0.1983
2003 10 29 12 12 30     65.7000     -8.5000     -0.3967     -0.2050      0.3700
2003 10 29 12 13 30     65.7000     -8.5000     -1.2650      0.3050     -0.0333
2003 10 29 12 14 30     65.7000     -8.5000      0.4400     -0.0117      0.4283
2003 10 29 12 15 30     65.7000     -8.5000      0.2400      0.3167      0.7800
2003 10 29 12 16 30     65.7000     -8.5000     -1.0683      0.0567     -0.3150
2003 10 29 12 17 30     65.7000     -8.5000     -0.0100     -0.6817     -1.5800
2003 10 29 12 18 30     65.7000     -8.5000     -0.3933     -0.1433      0.4950
2003 10 29 12 19 30     65.7000     -8.5000     -0.3567      0.4617      0.5283
2003 10 29 12 20 30     65.7000     -8.5000      0.9917      0.2533      0.1900
2003 10 29 12 21 30     65.7000     -8.5000     -0.0100      0.1250      0.0900
2003 10 29 12 22 30     65.7000     -8.5000      0.3667     -0.2633     -0.6667
2003 10 29 12 23 30     65.7000     -8.5000     -0.5300     -0.0767     -0.0900
2003 10 29 12 24 30     65.7000     -8.5000      0.6183     -0.1933     -0.5717
2003 10 29 12 25 30     65.7000     -8.5000      0.0267     -0.1450      1.0600
2003 10 29 12 26 30     65.7000     -8.5000     -1.0700      0.3117      0.3967
2003 10 29 12 27 30     65.7000     -8.5000     -0.2433      0.5500      0.1750
2003 10 29 12 28 30     65.7000     -8.5000      0.6983     -0.1450     -1.4283
2003 10 29 12 29 30     65.7000     -8.5000      2.4917     -0.4533     -0.3533
2003 10 29 12 30 30     65.7000     -8.5000     -0.9817     -0.0217      1.6000
2003 10 29 12 31 30     65.7000     -8.5000     -1.8600      0.0367     -0.6817
2003 10 29 12 32 30     65.7000     -8.5000      0.5183     -0.1950     -0.1317
2003 10 29 12 33 30     65.7000     -8.5000      0.8983      1.0617      1.3050
2003 10 29 12 34 30     65.7000     -8.5000     -0.7283      0.1200     -0.8333
2003 10 29 12 35 30     65.7000     -8.5000      0.1267     -1.3467     -1.8267
2003 10 29 12 36 30     65.7000     -8.5000      0.3267     -0.3683      0.4917
2003 10 29 12 37 30     65.7000     -8.5000      0.9650      1.1400      1.6933
2003 10 29 12 38 30     65.7000     -8.5000     -0.3017     -0.1267     -0.5200
2003 10 29 12 39 30     65.7000     -8.5000     -0.5650     -0.2383     -0.1150
2003 10 29 12 40 30     65.7000     -8.5000      0.4567     -0.2033     -0.4467
2003 10 29 12 41 30     65.7000     -8.5000      0.1700     -1.0717     -0.9917
2003 10 29 12 42 30     65.7000     -8.5000     -0.4867      0.3383      1.5850
2003 10 29 12 43 30     65.7000     -8.5000     -1.5400      0.8833      1.8150
2003 10 29 12 44 30     65.7000     -8.5000     -0.2033     -0.3100     -3.0950
2003 10 29 12 45 30     65.7000     -8.5000      0.8117     -0.2400      0.1717
2003 10 29 12 46 30     65.7000     -8.5000      0.4117      0.8250      1.5033
2003 10 29 12 47 30     65.7000     -8.5000      0.7600     -0.0417     -0.5333
2003 10 29 12 48 30     65.7000     -8.5000      0.3433     -1.2850     -1.0067
2003 10 29 12 49 30     65.7000     -8.5000      0.0933      0.9383      2.2117
2003 10 29 12 50 30     65.7000     -8.5000      1.0267      1.5517     -0.0667
2003 10 29 12 51 30     65.7000     -8.5000      1.1683     -1.8950     -1.3300
2003 10 29 12 52 30     65.7000     -8.5000     -2.2833      0.1367      3.0933
2003 10 29 12 53 30     65.7000     -8.5000     -1.9883      0.4500     -0.5067
2003 10 29 12 54 30     65.7000     -8.5000     -0.1483      0.7650     -0.0617
2003 10 29 12 55 30     65.7000     -8.5000     -0.4650     -0.1183     -2.4567
2003 10 29 12 56 30     65.7000     -8.5000      1.0133     -0.1600      1.3767
2003 10 29 12 57 30     65.7000     -8.5000     -0.5317     -0.5183     -0.8183
2003 10 29 12 58 30     65.7000     -8.5000      0.3917      0.2583     -0.7367
2003 10 29 12 59 30     65.7000     -8.5000      1.1017      0.0800      0.9283
2003 10 29 13 0 30     65.7000     -8.5000     -1.3233     -0.0517     -0.5233
2003 10 29 13 1 30     65.7000     -8.5000     -0.3200     -0.8750     -0.2750
2003 10 29 13 2 30     65.7000     -8.5000     -0.6133      1.0267      0.1617
2003 10 29 13 3 30     65.7000     -8.5000     -0.4583      0.3533      1.2367
2003 10 29 13 4 30     65.7000     -8.5000     -0.2383     -0.3233     -0.4267
2003 10 29 13 5 30     65.7000     -8.5000      0.1633     -0.0333     -1.7333
2003 10 29 13 6 30     65.7000     -8.5000      0.9717     -1.2383     -1.0800
2003 10 29 13 7 30     65.7000     -8.5000      0.1983      0.8717      1.7500
2003 10 29 13 8 30     65.7000     -8.5000     -0.4467     -0.0917      0.2233
2003 10 29 13 9 30     65.7000     -8.5000     -0.8267     -0.1267     -0.9333
2003 10 29 13 10 30     65.7000     -8.5000      1.5633      0.1217      0.8750
2003 10 29 13 11 30     65.7000     -8.5000      1.1800      0.5650      0.8650
2003 10 29 13 12 30     65.7000     -8.5000     -0.3283     -1.4450     -2.2983
2003 10 29 13 13 30     65.7000     -8.5000     -1.5867      0.1050      3.9167
2003 10 29 13 14 30     65.7000     -8.5000     -2.1083      2.2433     -0.9983
2003 10 29 13 15 30     65.7000     -8.5000      1.0600     -2.3283     -1.1633
2003 10 29 13 16 30     65.7000     -8.5000     -1.3317      0.9533      0.1717
2003 10 29 13 17 30     65.7000     -8.5000      0.6667     -0.4167      0.2900
2003 10 29 13 18 30     65.7000     -8.5000     -0.0800      1.1700     -0.6817
2003 10 29 13 19 30     65.7000     -8.5000      0.9933     -0.3867      1.0383
2003 10 29 13 20 30     65.7000     -8.5000     -0.4550     -0.9100     -0.0617
2003 10 29 13 21 30     65.7000     -8.5000     -2.2333      2.2367      1.5600
2003 10 29 13 22 30     65.7000     -8.5000      0.4750      0.0450     -0.0150
2003 10 29 13 23 30     65.7000     -8.5000      0.9050     -0.2717     -1.5467
2003 10 29 13 24 30     65.7000     -8.5000     -0.3117      0.9533      0.5800
2003 10 29 13 25 30     65.7000     -8.5000      1.6667     -1.8000     -1.7517
2003 10 29 13 26 30     65.7000     -8.5000     -1.3683     -0.4950     -0.9617
2003 10 29 13 27 30     65.7000     -8.5000      0.4950      1.9783      5.0717
2003 10 29 13 28 30     65.7000     -8.5000      0.5350      1.8317     -3.2450
2003 10 29 13 29 30     65.7000     -8.5000      1.6600     -2.6067      0.1883
2003 10 29 13 30 30     65.7000     -8.5000     -1.4333      0.6750      0.0250
2003 10 29 13 31 30     65.7000     -8.5000      0.3250     -0.6050     -0.4833
2003 10 29 13 32 30     65.7000     -8.5000      0.6617     -0.0933     -0.0533
2003 10 29 13 33 30     65.7000     -8.5000      0.6300     -1.3167     -1.7817
2003 10 29 13 34 30     65.7000     -8.5000     -1.2667      1.5550      1.8000
2003 10 29 13 35 30     65.7000     -8.5000     -0.1817     -0.3700      0.9967
2003 10 29 13 36 30     65.7000     -8.5000     -0.0667     -0.8483     -0.1233
2003 10 29 13 37 30     65.7000     -8.5000     -1.3633      0.5867      0.1883
2003 10 29 13 38 30     65.7000     -8.5000      0.6383      0.2233     -1.3150
2003 10 29 13 39 30     65.7000     -8.5000     -0.2700     -0.4033     -1.7000
2003 10 29 13 40 30     65.7000     -8.5000      1.3717      0.0583      2.6083
2003 10 29 13 41 30     65.7000     -8.5000     -0.7383      0.3750     -1.5917
2003 10 29 13 42 30     65.7000     -8.5000     -0.4733     -0.1683      2.8917
2003 10 29 13 43 30     65.7000     -8.5000      0.9550     -1.0933     -2.0700
2003 10 29 13 44 30     65.7000     -8.5000     -0.2467      0.4300     -1.6817
2003 10 29 13 45 30     65.7000     -8.5000      1.4133      2.3767      1.7117
2003 10 29 13 46 30     65.7000     -8.5000     -0.1917     -2.7733     -2.4100
2003 10 29 13 47 30     65.7000     -8.5000     -0.0517      0.0067      3.7700
2003 10 29 13 48 30     65.7000     -8.5000     -0.8033      0.4183     -1.2900
2003 10 29 13 49 30     65.7000     -8.5000     -0.4167     -0.1167     -1.2233
2003 10 29 13 50 30     65.7000     -8.5000      0.1933     -0.3467     -1.3983
2003 10 29 13 51 30     65.7000     -8.5000      0.0267      1.4700      1.7083
2003 10 29 13 52 30     65.7000     -8.5000      0.3017     -0.5000     -0.0183
2003 10 29 13 53 30     65.7000     -8.5000     -0.0483     -0.9250      1.9950
2003 10 29 13 54 30     65.7000     -8.5000      0.1317     -0.2450     -1.3267
2003 10 29 13 55 30     65.7000     -8.5000     -1.2383      0.8000     -0.1717
2003 10 29 13 56 30     65.7000     -8.5000     -0.4617      0.7133     -0.6467
2003 10 29 13 57 30     65.7000     -8.5000      0.4050     -2.4900     -1.9633
2003 10 29 13 58 30     65.7000     -8.5000      0.3550     -1.7117      1.2567
2003 10 29 13 59 30     65.7000     -8.5000     -1.1150      1.2233      1.5067
2003 10 29 14 0 30     65.7000     -8.5000      1.6817      0.3050     -1.2550
2003 10 29 14 1 30     65.7000     -8.5000      0.1167     -1.4167     -1.6433
2003 10 29 14 2 30     65.7000     -8.5000     -0.2500      1.4100      1.4317
2003 10 29 14 3 30     65.7000     -8.5000      0.3800      0.5767      1.0100
2003 10 29 14 4 30     65.7000     -8.5000      0.1450      0.1017      1.2017
2003 10 29 14 5 30     65.7000     -8.5000     -0.6183     -0.5983     -2.0633
2003 10 29 14 6 30     65.7000     -8.5000      1.4167      0.4683      0.1033
2003 10 29 14 7 30     65.7000     -8.5000      0.0717      0.8083      0.3783
2003 10 29 14 8 30     65.7000     -8.5000      0.3100     -0.0533      0.1717
2003 10 29 14 9 30     65.7000     -8.5000      0.3967      0.0800      0.5150
2003 10 29 14 10 30     65.7000     -8.5000     -0.7017     -0.5650     -0.1683
2003 10 29 14 11 30     65.7000     -8.5000      0.6067      1.0650     -0.9250
2003 10 29 14 12 30     65.7000     -8.5000      0.3083      0.4600      0.3850
2003 10 29 14 13 30     65.7000     -8.5000     -0.1200     -0.9083     -0.1600
2003 10 29 14 14 30     65.7000     -8.5000      0.0633      0.0600      0.2567
2003 10 29 14 15 30     65.7000     -8.5000      0.4550      1.4067      0.3283
2003 10 29 14 16 30     65.7000     -8.5000      0.1600     -1.6067      0.0567
2003 10 29 14 17 30     65.7000     -8.5000      0.0733      0.6533     -0.0283
2003 10 29 14 18 30     65.7000     -8.5000      0.2700      0.2183      0.5017
2003 10 29 14 19 30     65.7000     -8.5000      0.7700      1.9650     -0.3483
2003 10 29 14 20 30     65.7000     -8.5000     -2.2933     -1.8117      0.2483
2003 10 29 14 21 30     65.7000     -8.5000     -0.7150     -2.0100      0.9833
2003 10 29 14 22 30     65.7000     -8.5000     -2.4600     -1.6133     -0.4133
2003 10 29 14 23 30     65.7000     -8.5000      0.2717      2.8783     -1.8600
2003 10 29 14 24 30     65.7000     -8.5000      1.0367     -1.1850     -1.8117
2003 10 29 14 25 30     65.7000     -8.5000     -0.4733     -3.9400      1.0683
2003 10 29 14 26 30     65.7000     -8.5000      0.9683      0.4600      1.3967
2003 10 29 14 27 30     65.7000     -8.5000      0.2467      2.3217     -1.1750
2003 10 29 14 28 30     65.7000     -8.5000      1.8933      2.7300      0.6983
2003 10 29 14 29 30     65.7000     -8.5000      1.7100      0.2900     -1.2400
2003 10 29 14 30 30     65.7000     -8.5000     -0.0767     -0.5750      1.7350
2003 10 29 14 31 30     65.7000     -8.5000     -1.0167     -0.3433      1.0000
2003 10 29 14 32 30     65.7000     -8.5000     -1.1117     -0.9000      0.9833
2003 10 29 14 33 30     65.7000     -8.5000     -0.8867     -0.5967     -1.1400
2003 10 29 14 34 30     65.7000     -8.5000      0.1167      1.0217     -0.8850
2003 10 29 14 35 30     65.7000     -8.5000      1.0967      1.4450     -0.4233
2003 10 29 14 36 30     65.7000     -8.5000      0.3550      0.0367     -0.3067
2003 10 29 14 37 30     65.7000     -8.5000      0.4433     -1.0667      0.3033
2003 10 29 14 38 30     65.7000     -8.5000     -1.0000     -0.4167      1.0083
2003 10 29 14 39 30     65.7000     -8.5000     -0.9250     -0.3617      0.2683
2003 10 29 14 40 30     65.7000     -8.5000     -0.0733      0.1183     -0.3517
2003 10 29 14 41 30     65.7000     -8.5000     -0.7767     -1.3233     -0.5750
2003 10 29 14 42 30     65.7000     -8.5000      0.1333      1.0483     -0.0033
2003 10 29 14 43 30     65.7000     -8.5000      1.0067      0.8333     -0.1683
2003 10 29 14 44 30     65.7000     -8.5000      1.7383     -0.2250     -0.6267
2003 10 29 14 45 30     65.7000     -8.5000      0.7500     -1.3150      1.1900
2003 10 29 14 46 30     65.7000     -8.5000     -1.9967      1.2867      0.4417
2003 10 29 14 47 30     65.7000     -8.5000      0.5967      3.5550     -0.4950
2003 10 29 14 48 30     65.7000     -8.5000     -1.5600     -4.4167      0.0983
2003 10 29 14 49 30     65.7000     -8.5000     -1.9117     -1.2217      2.0567
2003 10 29 14 50 30     65.7000     -8.5000     -1.4433      1.8100      1.0217
2003 10 29 14 51 30     65.7000     -8.5000      1.0250     -0.2100     -2.5733
2003 10 29 14 52 30     65.7000     -8.5000      1.9267     -0.9283     -0.8467
2003 10 29 14 53 30     65.7000     -8.5000     -0.7083     -0.9650      1.6517
2003 10 29 14 54 30     65.7000     -8.5000      0.6800      6.4717      2.2500
2003 10 29 14 55 30     65.7000     -8.5000     -1.4383     -3.1917     -0.0517
2003 10 29 14 56 30     65.7000     -8.5000     -0.9683     -5.3017     -0.6567
2003 10 29 14 57 30     65.7000     -8.5000      0.6617      5.1133      0.2583
2003 10 29 14 58 30     65.7000     -8.5000      1.1167     -0.4033     -0.3633
2003 10 29 14 59 30     65.7000     -8.5000      0.4583     -0.7067     -2.0983
2003 10 29 15 0 30     65.7000     -8.5000      0.0383      1.8833      1.2817
2003 10 29 15 1 30     65.7000     -8.5000      0.7400     -0.9450     -1.6650
2003 10 29 15 2 30     65.7000     -8.5000      1.1683      0.3633     -1.0083
2003 10 29 15 3 30     65.7000     -8.5000     -0.5250     -0.8933      0.3417
2003 10 29 15 4 30     65.7000     -8.5000     -0.7483     -0.3233      1.0033
2003 10 29 15 5 30     65.7000     -8.5000     -0.9167     -0.0850     -0.6333
2003 10 29 15 6 30     65.7000     -8.5000      0.1583      0.4033     -0.0617
2003 10 29 15 7 30     65.7000     -8.5000     -0.9867     -0.7033     -0.0533
2003 10 29 15 8 30     65.7000     -8.5000      1.1750      0.3033     -0.6833
2003 10 29 15 9 30     65.7000     -8.5000      0.0383     -0.8017      0.2550
2003 10 29 15 10 30     65.7000     -8.5000     -0.1583     -0.6067     -0.1733
2003 10 29 15 11 30     65.7000     -8.5000      1.1450      0.3800     -0.5117
2003 10 29 15 12 30     65.7000     -8.5000     -0.1500     -1.0200      1.0733
2003 10 29 15 13 30     65.7000     -8.5000     -0.0967      1.4983      0.6633
2003 10 29 15 14 30     65.7000     -8.5000      0.2317      0.8117     -0.5883
2003 10 29 15 15 30     65.7000     -8.5000     -1.6317     -0.8283     -0.1617
2003 10 29 15 16 30     65.7000     -8.5000     -0.8000     -1.2383      0.7500
2003 10 29 15 17 30     65.7000     -8.5000      0.0900      1.1133     -0.8400
2003 10 29 15 18 30     65.7000     -8.5000      0.7950     -0.8833     -0.5783
2003 10 29 15 19 30     65.7000     -8.5000      0.9833     -0.5067     -0.1100
2003 10 29 15 20 30     65.7000     -8.5000      0.6433      0.7100     -0.0800
2003 10 29 15 21 30     65.7000     -8.5000     -0.1483      1.8633      0.2350
2003 10 29 15 22 30     65.7000     -8.5000     -0.3283     -0.8150      1.6550
2003 10 29 15 23 30     65.7000     -8.5000     -0.0683     -1.9767      0.5667
2003 10 29 15 24 30     65.7000     -8.5000      0.1300     -0.1133     -0.7767
2003 10 29 15 25 30     65.7000     -8.5000      0.9383      2.8683     -1.5683
2003 10 29 15 26 30     65.7000     -8.5000      1.7383     -0.0100     -0.7767
2003 10 29 15 27 30     65.7000     -8.5000     -0.9717      0.4450      0.7967
2003 10 29 15 28 30     65.7000     -8.5000     -0.0550     -0.8050      2.2967
2003 10 29 15 29 30     65.7000     -8.5000     -1.1617     -2.0550     -1.7333
2003 10 29 15 30 30     65.7000     -8.5000     -0.5850      1.7150     -0.2167
2003 10 29 15 31 30     65.7000     -8.5000      2.1600      1.1550     -0.5817
2003 10 29 15 32 30     65.7000     -8.5000      0.8317     -1.0817      0.0917
2003 10 29 15 33 30     65.7000     -8.5000     -2.5117      0.4317      1.7100
2003 10 29 15 34 30     65.7000     -8.5000     -0.9100     -0.2000      0.0350
2003 10 29 15 35 30     65.7000     -8.5000     -0.5217     -0.7900     -0.8917
2003 10 29 15 36 30     65.7000     -8.5000      0.0733     -0.2200     -0.0217
2003 10 29 15 37 30     65.7000     -8.5000      0.7717      0.5250     -1.4750
2003 10 29 15 38 30     65.7000     -8.5000      0.4067      0.3067      0.7133
2003 10 29 15 39 30     65.7000     -8.5000     -0.1567     -0.1483      0.6950
2003 10 29 15 40 30     65.7000     -8.5000      0.3900     -0.6300      0.4883
2003 10 29 15 41 30     65.7000     -8.5000     -1.2900     -1.1283     -1.5317
2003 10 29 15 42 30     65.7000     -8.5000      0.4633      1.6517     -1.2217
2003 10 29 15 43 30     65.7000     -8.5000      0.5183      0.0500      0.7367
2003 10 29 15 44 30     65.7000     -8.5000     -0.5317     -0.8250      1.0150
2003 10 29 15 45 30     65.7000     -8.5000     -0.4050     -0.3083      0.3817
2003 10 29 15 46 30     65.7000     -8.5000     -0.8750     -0.2300      0.3267
2003 10 29 15 47 30     65.7000     -8.5000      0.6233      1.1100     -0.1400
2003 10 29 15 48 30     65.7000     -8.5000      0.4750     -0.3150     -1.0817
2003 10 29 15 49 30     65.7000     -8.5000      0.7050     -0.9183     -0.2133
2003 10 29 15 50 30     65.7000     -8.5000      1.3783      0.6067     -0.2150
2003 10 29 15 51 30     65.7000     -8.5000     -0.4400      0.5033      0.9533
2003 10 29 15 52 30     65.7000     -8.5000      0.2467     -0.3083      0.2550
2003 10 29 15 53 30     65.7000     -8.5000     -0.0183     -0.1300     -0.0900
2003 10 29 15 54 30     65.7000     -8.5000     -0.0900     -0.2217     -0.2417
2003 10 29 15 55 30     65.7000     -8.5000     -0.1533      0.1083     -0.3050
2003 10 29 15 56 30     65.7000     -8.5000     -0.0683      0.6950      0.0017
2003 10 29 15 57 30     65.7000     -8.5000     -0.0217      0.2567      0.3933
2003 10 29 15 58 30     65.7000     -8.5000     -0.4800     -0.9067      0.6917
2003 10 29 15 59 30     65.7000     -8.5000     -0.6183     -0.6850     -0.5233
2003 10 29 16 0 30     65.7000     -8.5000      0.2550      0.8500     -0.3850
2003 10 29 16 1 30     65.7000     -8.5000      0.1550     -0.2550      0.2000
2003 10 29 16 2 30     65.7000     -8.5000      0.0417     -0.5217     -0.2900
2003 10 29 16 3 30     65.7000     -8.5000      0.3050      0.2667      0.2400
2003 10 29 16 4 30     65.7000     -8.5000     -0.0100      0.3567      0.4633
2003 10 29 16 5 30     65.7000     -8.5000      0.1667     -0.0617     -0.5250
2003 10 29 16 6 30     65.7000     -8.5000     -0.0400     -0.5417     -0.1367
2003 10 29 16 7 30     65.7000     -8.5000     -0.1050     -0.2467      0.3783
2003 10 29 16 8 30     65.7000     -8.5000      0.0667      0.0400      0.5750
2003 10 29 16 9 30     65.7000     -8.5000     -0.7867     -0.2450      0.0800
2003 10 29 16 10 30     65.7000     -8.5000      0.3667     -0.3283      0.0167
2003 10 29 16 11 30     65.7000     -8.5000     -0.0717     -0.4000     -0.3300
2003 10 29 16 12 30     65.7000     -8.5000     -0.0500     -0.0150      0.2117
2003 10 29 16 13 30     65.7000     -8.5000     -0.0233      0.4133      0.2233
2003 10 29 16 14 30     65.7000     -8.5000     -0.0183     -0.2267      0.1867
2003 10 29 16 15 30     65.7000     -8.5000     -0.0417     -0.5450     -0.3567
2003 10 29 16 16 30     65.7000     -8.5000      0.0717     -0.1650      0.2300
2003 10 29 16 17 30     65.7000     -8.5000     -0.2700     -0.1383     -0.0083
2003 10 29 16 18 30     65.7000     -8.5000      0.3367     -0.0017      0.0183
2003 10 29 16 19 30     65.7000     -8.5000     -0.1233     -0.1467      0.3033
2003 10 29 16 20 30     65.7000     -8.5000     -0.2133      0.0517     -0.5867
2003 10 29 16 21 30     65.7000     -8.5000      0.8633      0.8050     -0.4133
2003 10 29 16 22 30     65.7000     -8.5000      0.0750     -0.3250      0.3417
2003 10 29 16 23 30     65.7000     -8.5000     -0.5567      0.1000      0.2500
2003 10 29 16 24 30     65.7000     -8.5000     -0.1050      0.9600     -0.0483
2003 10 29 16 25 30     65.7000     -8.5000      0.3283     -0.5367      1.4133
2003 10 29 16 26 30     65.7000     -8.5000     -1.2833     -1.2283     -0.4000
2003 10 29 16 27 30     65.7000     -8.5000     -0.9900     -0.0350     -0.0183
2003 10 29 16 28 30     65.7000     -8.5000      1.4367      0.8267     -2.4317
2003 10 29 16 29 30     65.7000     -8.5000     -1.7750     -2.1167      0.6267
2003 10 29 16 30 30     65.7000     -8.5000      3.5467      4.3283     -0.7233
2003 10 29 16 31 30     65.7000     -8.5000     -2.1400     -0.3717      1.0350
2003 10 29 16 32 30     65.7000     -8.5000      1.6383      0.2683      2.2750
2003 10 29 16 33 30     65.7000     -8.5000     -2.5150     -1.2950      0.6400
2003 10 29 16 34 30     65.7000     -8.5000     -0.9150      0.2417     -0.3267
2003 10 29 16 35 30     65.7000     -8.5000     -1.0850     -0.8533     -1.4533
2003 10 29 16 36 30     65.7000     -8.5000      1.4150      0.6100     -1.6317
2003 10 29 16 37 30     65.7000     -8.5000      0.8950      0.3117      0.2750
2003 10 29 16 38 30     65.7000     -8.5000      1.1067      0.9150      0.3250
2003 10 29 16 39 30     65.7000     -8.5000     -0.0333      0.0933      1.5733
2003 10 29 16 40 30     65.7000     -8.5000     -0.0383     -0.7567     -0.0733
2003 10 29 16 41 30     65.7000     -8.5000     -0.9033     -1.4483     -1.7167
2003 10 29 16 42 30     65.7000     -8.5000      0.4217      1.5617      0.2500
2003 10 29 16 43 30     65.7000     -8.5000     -0.0567      0.4783      1.4567
2003 10 29 16 44 30     65.7000     -8.5000     -1.3100     -0.1833     -0.3683
2003 10 29 16 45 30     65.7000     -8.5000      0.4067      0.6967      0.3100
2003 10 29 16 46 30     65.7000     -8.5000     -0.1083     -0.1867     -0.5017
2003 10 29 16 47 30     65.7000     -8.5000      1.0533     -0.1350     -1.3950
2003 10 29 16 48 30     65.7000     -8.5000      1.5350     -0.0333      0.1433
2003 10 29 16 49 30     65.7000     -8.5000      0.1250      0.1967      0.7233
2003 10 29 16 50 30     65.7000     -8.5000      0.5067      2.8517     -1.3683
2003 10 29 16 51 30     65.7000     -8.5000      1.5617     -0.7433     -1.2200
2003 10 29 16 52 30     65.7000     -8.5000      0.0717      0.2000     -2.4317
2003 10 29 16 53 30     65.7000     -8.5000     -0.5700      3.5533     -0.5583
2003 10 29 16 54 30     65.7000     -8.5000     -0.8483     -0.1850     -0.2983
2003 10 29 16 55 30     65.7000     -8.5000     -1.3183     -2.1817     -0.2583
2003 10 29 16 56 30     65.7000     -8.5000     -0.4900      0.1050     -0.6867
2003 10 29 16 57 30     65.7000     -8.5000     -2.9750      0.6067      0.9883
2003 10 29 16 58 30     65.7000     -8.5000      0.3017     -0.9533     -1.6333
2003 10 29 16 59 30     65.7000     -8.5000     -1.5433      1.6167      0.1117
2003 10 29 17 0 30     65.7000     -8.5000      1.0717     -0.6017     -0.8650
2003 10 29 17 1 30     65.7000     -8.5000     -0.3283     -0.9267     -0.0833
2003 10 29 17 2 30     65.7000     -8.5000     -0.1033     -0.0733     -4.0283
2003 10 29 17 3 30     65.7000     -8.5000      1.0783      3.6500      2.9933
2003 10 29 17 4 30     65.7000     -8.5000     -0.1317     -2.2583     -0.4300
2003 10 29 17 5 30     65.7000     -8.5000     -0.3317     -0.6717     -2.6367
2003 10 29 17 6 30     65.7000     -8.5000      1.8017      1.3667     -0.8500
2003 10 29 17 7 30     65.7000     -8.5000      2.9150     -0.0817      1.5617
2003 10 29 17 8 30     65.7000     -8.5000      0.7250     -2.6217     -0.6583
2003 10 29 17 9 30     65.7000     -8.5000     -2.4700      0.5133      0.7683
2003 10 29 17 10 30     65.7000     -8.5000      3.3933      0.3383      0.4333
2003 10 29 17 11 30     65.7000     -8.5000      1.3533     -1.1750     -0.0167
2003 10 29 17 12 30     65.7000     -8.5000     -0.3533     -0.3583      0.2333
2003 10 29 17 13 30     65.7000     -8.5000      0.8450     -0.5467      0.8950
2003 10 29 17 14 30     65.7000     -8.5000     -0.7100      0.8133      2.2683
2003 10 29 17 15 30     65.7000     -8.5000      0.9317     -0.5833      0.2483
2003 10 29 17 16 30     65.7000     -8.5000      0.1183     -0.3417      0.6850
2003 10 29 17 17 30     65.7000     -8.5000     -1.5383      0.7383      0.3117
2003 10 29 17 18 30     65.7000     -8.5000     -0.4233     -0.1517      1.1667
2003 10 29 17 19 30     65.7000     -8.5000      2.4500     -0.3517     -0.0350
2003 10 29 17 20 30     65.7000     -8.5000     -0.2950     -1.3783      0.0983
2003 10 29 17 21 30     65.7000     -8.5000     -0.6817     -0.1367      0.4767
2003 10 29 17 22 30     65.7000     -8.5000      0.5717     -0.0633     -0.2267
2003 10 29 17 23 30     65.7000     -8.5000      0.4983      0.2100      0.9850
2003 10 29 17 24 30     65.7000     -8.5000      0.9800     -0.0967     -0.0617
2003 10 29 17 25 30     65.7000     -8.5000     -0.5833      0.0017      0.4167
2003 10 29 17 26 30     65.7000     -8.5000     -0.0100      0.9883      0.5783
2003 10 29 17 27 30     65.7000     -8.5000      0.2583     -1.2133      0.2717
2003 10 29 17 28 30     65.7000     -8.5000     -1.4583     -0.6083     -0.5500
2003 10 29 17 29 30     65.7000     -8.5000      1.3950      0.8367      0.8700
2003 10 29 17 30 30     65.7000     -8.5000      0.3017      0.1150      0.9567
